trial,score,test_score,time,max_depth,min_child_weight,subsample,eta,colsample_bylevel,colsample_bytree,gamma,lambda,alpha
0,0,0,1693596019.61645480,0,0,0,0,0,0,0,0,0
0,0.6111335031465388,0.6015941772491381,1693596019.7495434,6,1,1,0.3,1,1,1e-20,1,1e-20
1,0.6120126194519362,0.5992931899182006,1693596019.8636255,2,41.74899781478371,0.6316575075925673,0.004663338778750113,0.5072874812427098,0.9593735040499425,10.165963385227615,2.158809279897319e-08,37.11020579598419
2,0.6114310092231878,0.6012268183933409,1693596019.9772825,2,4.895179127997987e-05,0.8030415921794145,0.5261695122952522,0.9263677705546425,0.5011296167592567,0.0016302727605977936,0.0033141818351955362,0.0007141248348406739
3,0.6127840209103319,0.5981770745619153,1693596020.09222,9,1.2283377262004072e-06,0.8822802251694394,1.2707174379800676e-05,0.5676050891845584,0.558136508700845,1.2559601062903738e-05,0.05182346558157022,0.0005155820423156452
4,0.614942063729897,0.6015240737025389,1693596020.2046828,9,5.816050729110737e-05,0.8665629888063353,0.0325920573816216,0.6637847381317115,0.6673237645530279,60.33659393783202,0.017612504511100968,31.851892916622575
5,0.5,0.5,1693596020.315622,9,531.0315100787736,0.7033201509033309,0.001805269551090575,0.7003158136808367,0.9975690801692793,5.965430074702689e-07,42.26384746642457,0.00015577677287057293
6,0.6125973928678453,0.5979095872706351,1693596020.4314125,5,0.010493860979464874,0.6868615744119577,0.002125888589290102,0.5175841307354023,0.5421363348659228,0.21144965525721876,0.02301441490595801,1.901419259695876e-08
7,0.6127866846468885,0.5981813775004299,1693596020.5478675,4,7.4316076099753975e-06,0.5275099966701,0.00413266644395438,0.7081848286473051,0.5241093749127852,0.005297185179348627,1.0843425669555034,1.367782980341828e-07
8,0.611064245996071,0.6001641733759512,1693596020.6686237,4,2.1969248024797694,0.7463686527182539,0.0034102041481854505,0.7307201300329775,0.9473715369639454,0.011422914637395457,0.010803289934538048,0.0002746113997981817
9,0.5,0.5,1693596020.7792473,6,3546.646093239253,0.6042502442300901,0.528332480480921,0.5367350219711328,0.7975762283180452,2.04885256845208e-08,0.04493392181595766,0.023651296436630484
10,0.6123687277328272,0.6015983807499982,1693596020.9266067,11,1.099084464615034e-08,0.8567803422903398,0.03982248120398065,0.8200505874771785,0.6570925184150423,88.37379940709195,3.814523971027996e-05,43.15186907019988
11,0.6145282689042054,0.599101682034937,1693596021.0747943,9,0.0003870401633996213,0.5221068024572699,0.022551320382391018,0.65606722625434,0.644674364124396,1.3037602302432627,9.804463733804898,0.4627938040310345
12,0.6144933906036694,0.5992637202132471,1693596021.2231295,9,0.003638913020678153,0.5370518378716315,0.03973852097244574,0.6362287501295621,0.6790713853795439,4.930963752150243,13.566750146512858,4.747717647415257
13,0.5991540971597908,0.5844206976477154,1693596021.3705237,11,0.0009602191001793938,0.5980802609124981,0.04739964676057841,0.628393829882292,0.6292760058271929,87.31751471244158,0.00015573689596515893,1.6017710246246226
14,0.5,0.5,1693596021.516826,8,65600.27966467808,0.5010139216108752,0.017173538945442685,0.7833274209674114,0.7418399153867798,1.4690932682383748,75.96054992594274,0.973589838531908
15,0.6149531348849598,0.6014995487609626,1693596021.662326,8,0.00033259263504485475,0.7930726459013979,0.08821018959070875,0.6257022258974096,0.6048861083446733,0.41450507133047154,0.7910116760438419,39.72719421871596
16,0.6132480937635267,0.6002061179866827,1693596021.8080666,7,0.07845724986949526,0.8027306353836677,0.15486599187385053,0.5951533479365766,0.5959248135384093,0.07769704178465914,0.16483242764943704,34.84550720663803
17,0.6120126194519362,0.5992931899182006,1693596021.9517946,7,1.651039411877704e-06,0.910653899563692,0.9735334085112418,0.5775452744973385,0.7148896667372082,10.247830234160165,0.0019732092884304393,48.8413228157627
18,0.5886000399560484,0.5729464149100508,1693596022.0956695,10,0.00010610042095625204,0.8030972687040773,0.13214483108414296,0.6781758650485754,0.5884184800534953,89.24110478360332,0.7784016933224484,95.5932064614133
19,0.6143317350913996,0.5993794746831641,1693596022.2411368,7,0.061624890072153576,0.9441241262139599,0.11416679229987295,0.6184024918832502,0.7844715448851833,0.46227186742381066,0.0004081735986899673,4.355953738778005
20,0.6014310092231879,0.5941208770278209,1693596022.3932133,8,0.0031645535598207155,0.840402112579159,0.012334883070828622,0.7623925408531169,0.7009040084190613,0.06696406357244525,1.9991152032868083,0.2333918654595336
21,0.6143357306962343,0.5994886120291466,1693596022.5426488,10,0.0004232883784324932,0.7620139740273945,0.017638608308736918,0.6623914160798311,0.6256798279537341,1.191172103410592,6.815212141650421,6.530646613146816
22,0.6142165284853328,0.6014723570822816,1693596022.6919754,8,4.713509503290593e-05,0.6900037045367379,0.08078001015936981,0.6522095456826887,0.6617284566595812,6.048427719125375,95.9026476133927,0.3330983052764726
23,0.6125946458895216,0.5992086136729415,1693596022.8411157,10,0.00031859165322507734,0.7404453698628367,0.1650662198656034,0.6785353143836702,0.5903707247236455,1.1202679752250437,0.2488650170618796,9.822861059742044
24,0.6028874904271967,0.5916717275913042,1693596022.9886029,9,1.0126555158999657e-05,0.8401143815744097,0.013156318192799691,0.5984205125677458,0.6272027272216346,14.40867778535292,2.708884121109175,0.8215832118066801
25,0.6125586022042421,0.5991533172971132,1693596023.137344,8,0.03651361212956145,0.9046254277484294,0.05379357953302376,0.5500791811532747,0.5621245042857931,0.15028300414525653,5.89713391422311,8.940394756534246
26,0.6142205240901675,0.601488212868321,1693596023.286251,10,0.001037533774444966,0.7796717090280239,0.32066011166641445,0.6112419727219447,0.7001080971773777,18.79233844779736,0.16894533181252358,0.11739831915969529
27,0.6020207771451404,0.5921499865515092,1693596023.4333282,11,2.885872817795074e-07,0.7115797736161652,0.024273838710790457,0.6557003619151784,0.655219264357863,1.8061768653490404,16.885324789796627,72.90290103452571
28,0.6028868244930576,0.5916707512943303,1693596023.5848293,7,9.154482191317714e-05,0.6373332149692644,0.007334822971931778,0.5697138700939727,0.6079904220954068,0.41005627407090933,0.4144061521965599,11.838024673016577
29,0.6130652116005727,0.5999457992463313,1693596023.7337508,5,0.005193523412862166,0.9985419455091411,0.20934852363702186,0.7112510564284358,0.5688743663880197,0.03477728533041052,2.653321532810717,1.7779870062681857
30,0.6125839909432957,0.5978889855965281,1693596023.8825614,1,0.1977718480656276,0.8256822841736509,0.08055385233804267,0.6305340330324395,0.5004144147394889,2.516868324683791,21.062212211989426,0.04650261169527705
31,0.6153381280591349,0.6010046204339065,1693596024.0351229,9,0.0039538889811508654,0.5476997545631754,0.03144917103734488,0.6363689221516763,0.6638745666270843,25.099367009075586,16.57858227524224,3.383717042097179
32,0.614942063729897,0.6015240737025389,1693596024.1879175,9,0.013111954184940662,0.5365185394863536,0.028014996152543367,0.5948665631007026,0.6348323160580092,22.097260059537195,7.011146385196786,16.696251928383226
33,0.614942063729897,0.6015240737025389,1693596024.340696,8,0.5212599947906469,0.5537782224642649,0.05558664480096492,0.590867079101222,0.6677385336052608,29.33637211347745,0.9159997420816209,16.35108115461175
34,0.5886000399560484,0.5729464149100508,1693596024.491591,6,0.010087409460253037,0.561226701287307,0.005858988334337996,0.5071229380267481,0.6122760340466245,27.361311049010684,0.1176687094150056,88.68365807444339
35,0.6128736722938102,0.6014298068058349,1693596024.6441784,9,2.9105130799177075,0.5854561010821979,0.009489642258888532,0.564131359113256,0.5771523254228128,5.767269414213676,0.007239380149756499,24.096662496688207
36,0.6133374954217028,0.6002782012465903,1693596024.797665,10,0.0214966487603889,0.6389028671562187,0.03253267571514904,0.535912088914412,0.5494670792134968,15.51499808627915,36.73345471472221,2.686331293936406
37,0.5991540971597908,0.5844206976477154,1693596024.9498775,9,0.0013062422187727011,0.5003962926619303,0.0017233429238149663,0.6065901288539312,0.6840040371298357,96.27405637769654,0.051482495909746864,13.651764538068237
38,0.6132449305763659,0.6002056298381957,1693596025.1034882,8,0.281665000097854,0.6470860145545562,0.2607490658802628,0.6775879798535627,0.5292675482908487,4.174925728034345,2.195505600846891,3.2667288547629525
39,0.614942063729897,0.6015240737025389,1693596025.25587,7,4.927695383373014,0.6718971108630205,0.09295215781355934,0.5815400398379875,0.630066610264076,39.11244841987983,0.567957489777413,26.025145795983025
40,0.6015407218726069,0.5930958556030741,1693596025.4158764,5,0.008154766842336743,0.6148977812063909,0.025154294342192334,0.6961746445889238,0.7243690561948929,8.12623736190678,0.013226855888306873,1.1018837922432922
41,0.614942063729897,0.6015240737025389,1693596025.5691216,8,8.861377216774295,0.5618608921253719,0.06011171383747469,0.5907279275183536,0.6739670823661058,28.52182122698868,0.9479509125303839,20.349157078270043
42,0.614942063729897,0.6015240737025389,1693596025.7487252,9,0.7408060727165039,0.5624264895463229,0.056509767326053194,0.6338813518323789,0.6605381085065081,32.23543881909271,7.142323718521494,9.451694475942139
43,0.6020207771451404,0.5921499865515092,1693596025.9015672,10,0.598777334596949,0.5428229288747248,0.031227313864186448,0.5470033344388202,0.6484687493514862,10.035375660836609,25.854640277587148,93.68245638188276
44,0.6142019611760398,0.5987806068875329,1693596026.056133,9,0.029006044219328418,0.5711995362019713,0.009518458943942557,0.6140122025730086,0.6848550786073716,0.5373446630084655,0.08654024211873718,3.3133234060330605
45,0.6020207771451404,0.5921499865515092,1693596026.2120268,8,0.13455888134190538,0.537586242125396,0.004179969076127766,0.5227069881576969,0.6095226018602582,3.9369730231940214,0.02766716306580915,27.943973305569397
46,0.6149460593347318,0.601537597223585,1693596026.3685224,11,0.003572179902894905,0.6078082447124336,0.07738801469638708,0.6415805961198602,0.6452434569293706,48.53615589603534,0.3568696846534589,0.6080084693341575
47,0.6131879932074717,0.6000481025134965,1693596026.5241113,11,0.002298362275673332,0.5875620776423647,0.10034409240025864,0.6400288559078173,0.5773709665109235,51.12070511131753,0.3592267454633024,0.49606392006171485
48,0.5886000399560484,0.5729464149100508,1693596026.682569,11,0.00024684842847322986,0.515538709983275,0.33434493385959224,0.72736790699875,0.6403750814549581,84.31418995809888,0.07185478059915182,2.076956579559739
49,0.6144933906036694,0.5992637202132471,1693596026.8409364,10,0.001031009676353035,0.617509044199775,0.03447937936630359,0.6204642236631505,0.6011366814503605,3.4163924278207003,4.6561545156634265,5.0689392521644425
50,0.6127596310724869,0.6000304749292451,1693596026.9972286,3,0.017014147156765375,0.5269533148993895,0.16082631724192967,0.5629245972131305,0.5414643359802723,11.425036409348179,45.503659694242295,0.16593910072792162
51,0.614942063729897,0.6015240737025389,1693596027.1519096,9,0.004208028329006863,0.5484323988883345,0.06654356457338577,0.5940672538002683,0.6424316588115249,32.06356655718512,1.1203958434861099,24.26624014716959
52,0.6020207771451404,0.5921499865515092,1693596027.307665,7,0.07927898171098653,0.5957866307951731,0.04001260376110712,0.6458999403697312,0.6785619996726344,18.237514690655196,0.2963538986843712,35.28625210381763
53,0.6149460593347318,0.601537597223585,1693596027.466246,8,2.5597388806511945e-05,0.5769587438320454,0.017356648800215292,0.5810331674984489,0.6205532146611452,46.27064005524646,1.0300099672179734,7.1739301387651535
54,0.5991540971597908,0.5844206976477154,1693596027.6211061,10,0.00013884171833654233,0.5719034063224255,0.01704554938709866,0.6224776661378489,0.6233654350986788,86.19755430249538,11.475036320073587,1.1782947372837578
55,0.6126111277594646,0.5992220829552669,1693596027.790945,9,0.0005539086787528883,0.5189803201669367,0.01625351942700083,0.6671362314852245,0.5903435354064145,7.663109766733657,3.1876611781578066,7.4884537532865325
56,0.6022046582093031,0.5938966903152914,1693596027.9555857,6,2.584075184823531e-05,0.5822198271047898,0.0228027524293067,0.6903926738853133,0.6133978350294778,1.3740000402775203,1.6163927481731846,0.6001702601616207
57,0.6149460593347318,0.601537597223585,1693596028.112459,11,2.5601011416854144e-05,0.6066154416031244,0.11233078296701932,0.65443339885947,0.647452937968262,47.10721357648803,0.17177340871123392,4.118783673347049
58,0.6144975526920387,0.599265672807195,1693596028.2693086,11,1.3899379368613377e-05,0.6095204093169561,0.09213008045444386,0.6547891962981632,0.7016788431383367,3.382323928208855,0.027759756074418992,5.0366524216929465
59,0.6120126194519362,0.5992931899182006,1693596028.4236228,11,4.5628079952765875e-05,0.6651281586330443,0.11976437920315945,0.671529736173224,0.6511315791481372,51.1378269286724,0.2012325500891001,54.338070098872954
60,0.6146593746878434,0.6010042407628612,1693596028.58039,10,4.905535783222672e-06,0.6243372912136105,0.19018562923789595,0.6432003095865748,0.7338316446152776,10.430104712631142,0.088606860296609,1.9802883624528524
61,0.614942063729897,0.6015240737025389,1693596028.7367072,8,0.00014520021198793933,0.5932204435658023,0.04127669336856681,0.6095530714664485,0.6354783617071321,48.71875947958936,0.45570088063167524,11.23114499245936
62,0.6120126194519362,0.5992931899182006,1693596028.8929167,11,0.00032825287293643463,0.5449411371621803,0.07395423765089469,0.5744308797688327,0.5961876831500361,18.370186817686506,5.313532622463766,47.22720514271225
63,0.6144968867578997,0.5992646965102211,1693596029.0509603,9,5.9796459055903806e-05,0.5291454131191791,0.11935094852594931,0.6409264989967417,0.6177618146092227,2.0140869925816385,1.1189967621016748,5.072838637426058
64,0.6144955548896214,0.5992626715979789,1693596029.210733,10,0.0016065050487575245,0.6088940061669474,0.026990038704229648,0.6226600417458451,0.6629411372828016,16.020265885401145,12.9082267726311,0.335306596452797
65,0.5991540971597908,0.5844206976477154,1693596029.3665333,7,2.1800854581782107e-05,0.5748040425431011,0.04337374449005562,0.6011932302160882,0.6415638939240269,96.48903359405764,0.6124385908557042,1.1566757957480094
66,0.6126111277594646,0.5992220829552669,1693596029.5207298,8,0.0006273809797439777,0.7194964335629408,0.01368896552913754,0.6616103588525204,0.5706839444663383,5.705927323061345,0.18725826093171838,16.328618327993446
67,0.6020207771451404,0.5921499865515092,1693596029.6735823,9,4.502799291315756e-06,0.8765926347533215,0.056149368219679884,0.5834280191397245,0.6950612378466434,0.8211491078354491,3.382097800399942,50.35267589894244
68,0.602687959910765,0.5935124270581864,1693596029.8373792,10,0.0049379102274869375,0.5999946299498241,0.021601280270509452,0.685712295519426,0.6669462952949484,0.26610786826156707,2.041827771299367,2.883439654495923
